;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
192;193;@peremayol @JCMarti10365592 @ElHuffPost ..y digo Corona de Aragon y no Corona de Cataluña, es como condados unidos… https://t.co/YmICDwX0b3;0;  digo Corona Aragon Corona Cataluña  condados unidos;0.0
193;194;José María: “En Aragón todo termina en ico menos el choricico que termina en cuerda” https://t.co/my49bfVEzF;0;José María  Aragón termina ico menos choricico termina cuerda;-1.0
194;195;@ISSSTE_mx @usuarios_issste La atención es muy pero muy deficiente, el director o directora del HOSPITAL ISSSTE ZAR… https://t.co/UlfXK6C80i;0;mx issste atención deficiente  director directora HOSPITAL ISSSTE ZAR;0.0
195;196;@peremayol @JCMarti10365592 @ElHuffPost Lo que usted denomina erróneamente nación para referirse a Cataluña eran si… https://t.co/l6LeqvHSIY;0;usted denomina erróneamente nación referirse Cataluña si;0.0
196;197;@FabulosoJoe Somos, AMO jajaja;0; AMO jajaja;0.0
197;198;Michael Jackson enamorando a las enfermas de Zaragoza de España 🥺❤ #MichaelJackson https://t.co/YAEwcYkhID;0;Michael Jackson enamorando enfermas Zaragoza España MichaelJackson;-1.0
198;199;@LaSEMOVI buenas noches, 25 minutos esperando transporte del corredor de potrero a bosques de aragon  y no hace par… https://t.co/SGX1cpRHkE;0;buenas noches  25 minutos esperando transporte corredor potrero bosques aragon hace par;1.0
199;200;@beltrandelrio En Aguascalientes capital, Av. Siglo XXI esq Av. Zaragoza.;0;Aguascalientes capital  Av  Siglo XXI esq Av  Zaragoza ;0.0
200;201;@ricardomraphael @AdrianLarisC @heraldodemexico El heraldo se está alineando al kks....  creo, sacaron a Adela de r… https://t.co/UHE8SodltL;0;heraldo alineando kks   creo  sacaron Adela r;0.0
201;202;@GobNeza El camion se encuentra en prados de pirules #22 Col.Prados de Aragon Nezahualcoyotl Edo.Mex C.P 57179;0;camion encuentra prados pirules 22 Col  Prados Aragon Nezahualcoyotl Edo  Mex C P 57179;0.0
202;203;@_VicenteSerrano @CiroGomezL @ImagenTVMex Pero ahora gritan otra vez CENSURA!! porque ya corrieron a Ricardo Raphael de El Heraldo 🤦🤪;0; VicenteSerrano ahora gritan vez CENSURA corrieron Ricardo Raphael Heraldo;-1.0
203;204;@aragon_pauli Sí soy;0;pauli;0.0
204;205;@futbolretroes Marco un gol de falta directa al Barcelona, que le dió un título de copa del rey al Zaragoza...;0;Marco gol falta directa Barcelona  dió título copa rey Zaragoza ;-1.0
205;206;@jperezarellano @RICH_ARAGON Que lamentable que se sienta por encima de la ley y de todos.;0;ARAGON lamentable sienta encima ley ;-1.0
206;207;@Zabdi_huesca @Marcelo84154846 @Mr_InvisibleO @tutiofifa Si la mayoría va en el 35, claramente 41 está bien.....;0;huesca InvisibleO Si mayoría va 35  claramente 41 bien   ;1.0
207;208;@karladiazOF @pinkypromisetv Danna, Anahí, maca, maybe mariana Rodríguez, Mariana Zaragoza, aprovechó para decir q… https://t.co/J8GHyRWTOA;0;Danna  Anahí  maca  maybe mariana Rodríguez  Mariana Zaragoza  aprovechó decir q;1.0
208;209;@Lolita_Dolores_ Uff que putita tan consentida;0;Dolores Uff putita tan consentida;0.0
209;210;@ricardomraphael @AdrianLarisC @heraldodemexico También el Heraldo?, Hay que dejarlo de seguir, oír y leer, que pen… https://t.co/OfnbBaEBDv;0;Heraldo   dejarlo seguir  oír leer  pen;0.0
210;211;💡📷 Esto es un poco de nuestro Taller de Iluminación para retrato, con Kristian Zaragoza.;0;Taller Iluminación retrato  Kristian Zaragoza ;0.0
211;212;@GerCarrasco90 @ricardomraphael Y que lo despidan de su trabajo en El Heraldo, también.;0;despidan trabajo Heraldo  ;0.0
212;213;@chiririvas Exactamente,ya no es atractivo y por supuesto, ya no es negocio el pensar en invertir en mi país,el mis… https://t.co/q2mUZf9E7s;0;Exactamente  atractivo supuesto  negocio pensar invertir país ;1.0
213;214;yo sabiaaaa 😹;0;sabiaaaa;0.0
214;215;@Aurantiacum @PepHernandez4 @Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/5LEU2ZXDHH;0;JI ;0.0
215;216;en este perfil amamos quedar como pendejas;0;perfil amamos quedar pendejas;0.0
216;217;@aragon_memes @aleons13 @aleons13 pizza &amp;0;memes pizza amp;0.0
217;218;@xiomaraeacosta Lo de char lo pidió en heraldo...;0;char pidió heraldo ;0.0
218;219;@irene7621 Estas en Guadalajara?;0;Guadalajara ;0.0
219;220;@Aurantiacum @PepHernandez4 @Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/xTHyBm2PzT;0;JI ;0.0
220;221;@BomberosSV  por favor ayuda con el incendio carretera al Puerto ( antes de Zaragoza ). Está creciendo rápidamente.;0;favor ayuda incendio carretera Puerto  Zaragoza   creciendo rápidamente ;0.0
221;222;"El presidente municipal de Zaragoza @ManuelPerez099 dijo ""apoyaremos a las familias de los lesionados y realizaremo… https://t.co/g8uHotSm9x";0;presidente municipal Zaragoza dijo  apoyaremos familias lesionados realizaremo;-1.0
222;223;@AlexCastilloD @teruel_andres TQM Alex 🥺💛 aquí seguiremos intentando!;0;andres TQM Alex aquí seguiremos intentando;0.0
223;224;@Leonlec Petardazo de jugador;0;Petardazo jugador;0.0
224;225;@JuanGIracheta2 @AsiEsMonterrey Estaba o por Padre Mier o Morelos tramo Escobedo y Zaragoza, era un local de unos 4… https://t.co/tdMKWieJNd;0;Padre Mier Morelos tramo Escobedo Zaragoza  local 4;0.0
225;226;ZARAGOZA  -  Necesita  3  Docentes rama sanitaria.:;0;ZARAGOZA Necesita 3 Docentes rama sanitaria  ;-1.0
226;227;A Coruña, Galicia;0;Coruña  Galicia;0.0
227;228;Todos los bares afuera de la FES Aragón. https://t.co/zJu5z4teii;0;bares afuera FES Aragón ;0.0
228;229;Esto me recuerda que dentro de las nefastas eliminatorias que tuvimos, el panorama de los peruanos en el extranjero… https://t.co/e5HvZ4VeYh;0;recuerda dentro nefastas eliminatorias  panorama peruanos extranjero;-1.0
229;230;Para un mejor manejo de la crisis de Houston | El Heraldo de México https://t.co/QLeDbNZXI7;0;mejor manejo crisis Houston Heraldo México;0.0
230;231;@marcio_teruel @CDeportivoFAS Gran jugador y amigo. Siempre serás parte del club amigo Marcio 🐯🔴🔵;0;teruel Gran jugador amigo  Siempre parte club amigo Marcio;0.0
231;232;@CarmenAColeman @lopezobrador_ @SSaludChiapas @JLMelenchon @evoespueblo @aragon_jb @DIVIZIO1 @MicaelaTacconi… https://t.co/XPUYeVMfMs;0; jb;0.0
232;233;@CruzAzul Prefiero mil veces que perdamos por culpa de Huesca, a qué le sigan dando oportunidades a Mendoza;0;Prefiero mil veces perdamos culpa Huesca  sigan dando oportunidades Mendoza;0.0
233;234;En el siguiente gráfico interactivo elaborado por la periodista @haydi_carrasco de EL HERALDO Plus, le muestra la t… https://t.co/hPW3UK7yEj;0;siguiente gráfico interactivo elaborado periodista carrasco HERALDO Plus  muestra t;0.0
234;235;@JosebaComico Yo fui a verla al cine cuando vivía de chaval en Zaragoza. El otro día la intenté volver a ver en Amazon…;0;verla cine vivía chaval Zaragoza  día intenté volver ver Amazon;1.0
235;236;@LaloSerranoZ @AGonzaloYanez @Claudiashein @dionelsena @EduardoOrtegaS @otnielgarcia @Sandra12Amaya @c_mont22… https://t.co/cZaDCrRHaK;0;mont22;0.0
236;237;#EmbarazoAdolescente #Aguascalientes #Jovenes ;0;EmbarazoAdolescente Aguascalientes Jovenes;0.0
237;238;Ciudad de México;0;Ciudad México;0.0
238;239;@bartije que caminen a las 12 am por la merced o Tepito ,iztacalco ,Zaragoza son populistas que se puede esperar de esa lacra;0;caminen 12 am merced Tepito  iztacalco  Zaragoza populistas puede esperar lacra;0.0
239;240;@aragon_maylen Yo si lo hago;0;maylen si hago;0.0
240;241;@Iguana02195580 Rory Gallagher por suerte nada tenía que ver con los hermanos Gallagher de Oasis, dos moñas que a p… https://t.co/6ixwcZ2kLa;0;Rory Gallagher suerte ver hermanos Gallagher Oasis  dos moñas p;1.0
241;242;@EVillegasV @PANDurangoCDE @VeroPerezHerr @josejoseantonio @marcelotorresc @CastrellonDgo @londreshunter… https://t.co/hlhj0kTUzc;0;;0.0
242;243;@migueldelrioabg Empezando por el heraldo....;0;Empezando heraldo  ;0.0
243;244;Miercoles 16-02-2022;0;Miercoles 16022022;0.0
244;245;Chile;0;Chile;0.0
245;246;#AHORA | #ElHeraldoRadio ;0;AHORA ElHeraldoRadio;0.0
246;247;Tras solicitar al INAI que exhiba datos personales Loret de Mola, el presidente pidió ahora a los periodistas Carme… https://t.co/fAVkiFOtY5;0;Tras solicitar INAI exhiba datos personales Loret Mola  presidente pidió ahora periodistas Carme;-1.0
247;248;@marcio_teruel @GFasistas @CDeportivoFAS Saludes desde la distancia tigre🔴🔵🐯....!!!;0;teruel Saludes distancia tigre  ;0.0
248;249;Huesca en 6 minutos se vio mejor que ‘Quick’, lo suyo ya es ridículo, hermano. ;0;Huesca 6 minutos vio mejor Quick  ridículo  hermano ;0.0
249;250;@JTrianaT Y tu te crees tus propias mentiras? Mira. Lo acaba de publicar @heraldodemexico Se te cerró aquellito? ;0;crees propias mentiras  Mira  acaba publicar cerró aquellito ;0.0
250;251;Distrito Federal, México;0;Distrito Federal  México;0.0
251;252;@estoyakiok @chikym Goggle está lleno de datos. Si quieres la VERDAD, obvio.;0;Goggle lleno datos  Si quieres VERDAD  obvio ;1.0
252;253;Caracas;0;Caracas;0.0
253;254;@ricardomraphael @AdrianLarisC @heraldodemexico Es una lástima que se dejen amedrentar, nunca más el Heraldo;0;lástima dejen amedrentar  nunca Heraldo;0.0
254;255;Pero xq a huevo la condesa, la Roma o Coyoacán? Xq no Tlatelolco, la raza, indios verdes, Aragón? ;0;xq huevo condesa  Roma Coyoacán  Xq Tlatelolco  raza  indios verdes  Aragón ;0.0
255;256;Amarillo, TX;0;Amarillo  TX;0.0
256;257;@marcio_teruel @CDeportivoFAS Siempre recordaré un par de goles que le hiciste al Aliaza de tiro libre, gracias por ser parte de CD FAS;0;teruel Siempre recordaré par goles hiciste Aliaza tiro libre  gracias ser parte CD FAS;-1.0
257;258;🇲🇽 U∴T∴O∴A∴A∴G∴I∴;0;U T G I;0.0
258;259;🇲🇽 U∴T∴O∴A∴A∴G∴I∴;0;U T G I;0.0
259;260;98.5 FM - El Heraldo Radio - Heraldo Media Group/ Las Noticias de la Tarde con Jesús Martín Mendoza/… https://t.co/rZ8PgCSax5;0;98  5 FM Heraldo Radio Heraldo Media Group Noticias Tarde Jesús Martín Mendoza;0.0
260;261;¡Al estilo de Twitter! Perfiles de OnlyFans podrán poner un NFT como foto de perfil | Heraldo Binario https://t.co/Aqin981rxd;0;estilo Twitter Perfiles OnlyFans podrán poner NFT foto perfil Heraldo Binario;0.0
261;262;98.5 FM - El Heraldo Radio - Heraldo Media Group/ Las Noticias de la Tarde con Jesús Martín Mendoza/ @VlzMilagros,… https://t.co/QCAQMOyPO5;0;98  5 FM Heraldo Radio Heraldo Media Group Noticias Tarde Jesús Martín Mendoza ;0.0
262;263;@CarLon_2020 Para decir que estuvo buena necesito caerme, golpearme la cabeza y olvidar las actuaciones de Fernando… https://t.co/91SZUNeKxG;0;2020 decir buena necesito caerme  golpearme cabeza olvidar actuaciones Fernando;-1.0
263;264;"“La investigación de los crímenes del franquismo se ha tratado de entorpecer durante toda la democracia""… https://t.co/9HD8RFh1lN";0;investigación crímenes franquismo tratado entorpecer toda democracia ;0.0
264;265;@EmHasbun @axelsolisrmz @Rayados @heraldodemexico La 99.7 es la estacion de El Heraldo de México ... supongo si le pagan 👍;0;99  7 estacion Heraldo México  supongo si pagan;0.0
265;266;Ke culiao hace una banda no me enfermaba así de abuso;0;Ke culiao hace banda enfermaba así abuso;-1.0
266;267;@gabiciddeleon Dicha mesa del área de lectura del expediente, en ocasiones se mueven demasiado con un mínimo impuls… https://t.co/yHGqEH1lve;0;Dicha mesa área lectura expediente  ocasiones mueven demasiado mínimo impuls;1.0
267;268;#ÚLTIMAHORA 🔴 | Operativo contra el narcomenudeo en Avenida 606 y Calle 611, Colonia San Juan de Aragón 3ª Sección… https://t.co/t0eLktER5T;0;ÚLTIMAHORA Operativo narcomenudeo Avenida 606 Calle 611  Colonia San Juan Aragón 3ª Sección;-1.0
268;269;@ricardomraphael @INEMexico @lopezobrador_ @JesusRCuevas Pero te despidieron de el Heraldo, no? El daño está hecho…… https://t.co/06Ue2IOGbG;0; despidieron Heraldo   daño hecho;-1.0
269;270;@GCarrerita @JosefinaVM Que explique lo del dinero eso urge...hay que devolverle al pueblo lo robado..;0;explique dinero urge  devolverle pueblo robado  ;0.0
270;271;Aguascalientes, México;0;Aguascalientes  México;0.0
271;272;Ya van como 10 veces que le digo a mi mamá que tengo antojos de plátanos fritos y nada mas no me los hace, no hay duda, ya no me quiere;0;van 10 veces digo mamá antojos plátanos fritos mas hace  duda  quiere;0.0
272;273;Buenos días, mundo. 🌈😌🌼☕️☕️😘😘;0;Buenos días  mundo ;1.0
273;274;España;0;España;0.0
274;275;🇲🇽 U∴T∴O∴A∴A∴G∴I∴;0;U T G I;0.0
275;276;Puebla, México;0;Puebla  México;0.0
276;277;@irene7621 Buenas noches, descansa.;0;Buenas noches  descansa ;1.0
277;278;No me gusta la carne esmachada, no me gusta la carne molida cuando está muy mojada o muy seca, no me gusta el pollo… https://t.co/EIw6WfnYkC;0;gusta carne esmachada  gusta carne molida mojada seca  gusta pollo;1.0
278;279;@maribelalonso @Rubenoficialmx @AsiEsMonterrey No, también los súper mercados el de Gomez Morin, Vasconcelos y Zara… https://t.co/mrxiFoSfN6;0; súper mercados Gomez Morin  Vasconcelos Zara;0.0
279;280;@soylaalterna2 No es necesario se ve ....se siente Lucía esta presente..;0;necesario ve   Lucía presente  ;0.0
280;281;Lo que ya no encontré en la tele es El Heraldo TV. Estaba en el 8.2 y ya no se ve nada ahí;0;encontré tele Heraldo TV  8  2 ve ahí;0.0
281;282;@ceciescool8 @SofiaJusto AYYYYYYY aún la tienes?  A mí me la robaron en el bosque de Aragón JAJAJAJA;0;AYYYYYYY aún  robaron bosque Aragón JAJAJAJA;-1.0
282;283;@heraldodemexico @MarinaVitelaGP @EVillegasV Ese Heraldo se pasa de mentiroso, Marina ni en Gómez Palacio ganara 🤷🏽;0;Heraldo pasa mentiroso  Marina Gómez Palacio ganara;1.0
283;284;@RezaAzul0 @Luis_Aragon_V @varllaga7 @JLUIS_CUEVAS Jajajaja este wey! Jaja andan de hocicones siempre y hasta de ta… https://t.co/ksOuCfbIg0;0;AragonV CUEVAS Jajajaja wey Jaja andan hocicones siempre ta;0.0
284;285;75 años de @CDeportivoFAS! ;0;75 años;0.0
285;286;Mogi Mirim, Brasil;0;Mogi Mirim  Bras;0.0
286;287;Sigue creciendo mi emporio. Cómo @orlegi . Ahora estoy en Zaragoza para comprar algo.  Zaragoza y Blvd. Independenc… https://t.co/hJTNDom9WL;0;Sigue creciendo emporio  Cómo  Ahora Zaragoza comprar  Zaragoza Blvd  Independenc;1.0
287;288;@RusoZamogilny Además supongo que ya aprendió a jugar liguillas y hoy no es parámetro , le tocó contra el gran plantel del Mazatlán 🤣🤣🤣;0;Además supongo aprendió jugar liguillas hoy parámetro  tocó gran plantel Mazatlán;0.0
288;289;@marcio_teruel @CDeportivoFAS Esa zurda bien trabajada.. se te quiere aquí en Santa Ana,  Marcio.. abrazo fuerte en la distancia.;0;teruel zurda bien trabajada   quiere aquí Santa Ana  Marcio   abrazo fuerte distancia ;1.0
289;290;@LaComerOficial por que la que auxilia en las cajas de autocobro tiene una cara de pocos amigos y una actitud de qu… https://t.co/wpiyc5P53u;0;auxilia cajas autocobro cara pocos amigos actitud qu;-1.0
290;291;Nuevamente el poder sobre los periodistas que no hablan bien de ellos mal por este Director de radio Heraldo Mx se… https://t.co/2z0nLeyj3s;0;Nuevamente poder periodistas hablan bien mal Director radio Heraldo Mx;0.0
291;292;@andresguzbj En el bosque de Aragón hay área con varias de esas figuras;0;bosque Aragón área varias figuras;0.0
292;293;Feliz cumpleaños @CDeportivoFAS y gracias por la oportunidad de llevar sus colores en mi corazon. Desfrute fasistas… https://t.co/Xd1QUP6ON0;0;Feliz cumpleaños gracias oportunidad llevar colores corazon  Desfrute fasistas;1.0
293;294;@_itspotter A mí es que el Rafa que está con Carmen me encanta, saca su mejor lado… un poco parecido al brother de Aragon 🥺🙈;0; itspotter Rafa Carmen encanta  saca mejor lado parecido brother Aragon;1.0
294;295;#SURESTESUR #COATZACOALCOS #NOTICIAS ;0;SURESTESUR COATZACOALCOS NOTICIAS;0.0
295;296;"… https://t.co/ND0CiEvTxS""";0;;0.0
296;297;@vickyloru @saludand @jesusraguirre Completamente de acuerdo , y ahora siguen peor todavía . En Zaragoza en el royo así es.;0;Completamente acuerdo  ahora siguen peor todavía  Zaragoza royo así ;1.0
297;298;Barça-Zaragoza, Messi metió 3 goles y tenía un penal para hacer póker. Se lo cedió a Ibrahimović.;0;BarçaZaragoza  Messi metió 3 goles penal hacer póker  cedió Ibrahimović ;-1.0
298;299;"… https://t.co/MrEdtmhxB8""";0;;0.0
299;300;@GraceAn46800989 @maca_online No está en Sky, es en Heraldo TV.;0;online Sky  Heraldo TV ;0.0
300;301;@Luis_Aragon_V @varllaga7 @JLUIS_CUEVAS Esta bien, nosotros celebramos campeonatos. ;0;AragonV CUEVAS bien  celebramos campeonatos ;1.0
301;302;Un presidente comarcal del PSOE se embolsa en 45 minutos 1.925 euros en dietas;0;presidente comarcal PSOE embolsa 45 minutos 1  925 euros dietas;0.0
302;303;Barcelona;0;Barcelona;0.0
303;304;@drlejtik @aurelianogarcia @bonnybaezaj Tuvo más respeto la campaña que hicieron en aquella Feria de Zaragoza, 2015... #Respeto.;0;respeto campaña hicieron aquella Feria Zaragoza  2015  Respeto ;0.0
304;305;@RezaAzul0 @varllaga7 @JLUIS_CUEVAS Será el sereno, Gano el NECAXA. Así hayamos festejado 10, nosotros festejamos.… https://t.co/2r90uF6C20;0;CUEVAS sereno  Gano NECAXA  Así festejado 10  festejamos ;1.0
305;306;𝗠𝗔𝗭𝗔𝗧𝗟𝗔́𝗡;0;𝗠𝗔𝗭𝗔𝗧𝗟𝗔 𝗡;0.0
306;307;Carretera Navolato Km 12.5;0;Carretera Navolato Km 12  5;0.0
307;308;@Aragon_Regina29 Q Bueno bonita;0;Regina29 Q Bueno bonita;1.0
308;309;Juanfer😍;0;Juanfer;0.0
309;310;@isidrocorro Buenas noches ! ;0;Buenas noches;1.0
310;311;CDMX, México. ;0;CDMX  México ;0.0
311;312;@lwalforbes Teruel como dice la Jess;0;Teruel dice Jess;0.0
312;313;Es que si es momento teruel no van a enfocar igual que no enfocaron la primera vez;0;si momento teruel van enfocar igual enfocaron primera vez;0.0
313;314;@RusoZamogilny Ni un mendigo tiro a portería !!!!… que frustrante … si eso no es estar mal dirigidos 🤷🏻‍♂️;0;mendigo tiro portería frustrante si mal dirigidos;-1.0
314;315;#Judiciales || Realizan vista pública contra pandilleros que extorsionaban en Zaragoza;0;Judiciales Realizan vista pública pandilleros extorsionaban Zaragoza;0.0
315;316;San Salvador, El Salvador;0;San Salvador  Salvador;1.0
316;317;@renacova En efecto … pero la ofensiva está acorde , ni un solo tiro a gol en todo el primer tiempo !!!…es frustrante;0;efecto ofensiva acorde  solo tiro gol primer tiempo frustrante;0.0
317;318;@D_teruel Gracias!!! Y a eso voy, a empezar este viaje!!;0;teruel Gracias voy  empezar viaje;0.0
318;319;Hasta Vir loz ha dejado solos... igual llego el momento teruel;0;Vir loz dejado solos  igual llego momento terue;0.0
319;320;Alcalde de #Zaragoza es nota nacional, corre a reporteros del Palacio Municipal con fuerza pública;0;Alcalde Zaragoza nota nacional  corre reporteros Palacio Municipal fuerza pública;1.0
320;321;Xalapa;0;Xalapa;0.0
