user_id,product_id,order_id,days_since_prior_order,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,order_id_user,product_id_user,days_since_prior_order_user,Day_1_user,Day_2_user,Day_3_user,Day_4_user,Day_5_user,Day_6_user,Day_7_user,Hour_8_user,Hour_9_user,Hour_10_user,Hour_11_user,Hour_12_user,Hour_13_user,Hour_14_user,Hour_15_user,Hour_16_user,Hour_17_user,Hour_18_user,Hour_19_user,Hour_20_user,Hour_21_user,Hour_22_user,Hour_23_user,order_id_prod,user_id_prod,days_since_prior_order_prod,Day_1_prod,Day_2_prod,Day_3_prod,Day_4_prod,Day_5_prod,Day_6_prod,Day_7_prod,Hour_8_prod,Hour_9_prod,Hour_10_prod,Hour_11_prod,Hour_12_prod,Hour_13_prod,Hour_14_prod,Hour_15_prod,Hour_16_prod,Hour_17_prod,Hour_18_prod,Hour_19_prod,Hour_20_prod,Hour_21_prod,Hour_22_prod,Hour_23_prod
74,43,16,0.0,4,2,2,4,3,0,1,0,0,0,1,1,1,3,2,1,2,1,0,3,1,0,0,26,23,0,11,3,13,13,6,5,8,0,2,0,5,1,8,6,6,3,7,6,7,7,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
75,43,12,0.0,1,1,3,0,1,4,2,0,0,0,0,0,3,2,1,3,0,1,1,0,1,0,0,23,21,0,3,9,7,0,2,10,4,0,0,0,0,3,9,6,3,5,4,1,1,1,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
76,43,12,0.0,3,1,0,2,3,1,2,0,0,0,1,1,0,0,0,2,2,2,1,3,0,0,0,22,15,0,4,2,2,10,5,3,7,0,0,0,6,3,0,2,0,5,3,7,3,4,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
77,43,8,0.0,0,0,2,1,2,1,2,0,0,0,0,0,0,2,1,0,2,0,0,2,0,1,0,22,24,1,4,7,8,2,7,2,11,0,0,0,6,9,0,6,7,0,3,2,0,4,0,4,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
78,43,10,0.2,3,1,2,0,0,4,0,0,0,0,2,0,2,1,0,0,0,0,1,3,0,1,0,24,23,1,16,2,4,2,8,7,1,0,0,4,7,1,3,2,0,0,0,1,2,16,0,4,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
79,43,7,0.0,1,1,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,14,14,0,4,5,5,3,2,0,3,0,0,0,0,0,2,3,6,2,0,0,2,5,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
80,43,5,0.0,0,0,2,1,1,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,20,26,3,2,1,8,5,7,4,9,0,0,0,2,4,9,8,2,0,3,2,3,1,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
81,43,7,0.0,0,2,1,2,1,0,1,0,0,0,2,0,1,0,0,1,0,1,1,0,1,0,0,22,30,2,9,7,4,8,4,9,12,0,0,0,4,4,18,1,2,5,0,3,13,0,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
82,43,6,0.0,1,2,0,0,1,1,1,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,18,17,0,1,9,5,2,7,3,6,0,0,0,1,1,11,3,1,1,4,3,4,3,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
83,43,12,0.0,3,1,3,0,3,2,0,0,0,0,0,2,1,0,1,1,0,1,2,2,0,1,1,26,31,0,14,2,7,6,12,4,6,0,0,0,4,10,4,3,1,4,1,5,15,2,0,1,1,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
84,43,12,0.0,0,2,2,1,3,3,1,0,0,1,0,0,2,3,0,1,1,0,4,0,0,0,0,16,12,0,0,3,5,1,8,4,2,0,2,2,0,1,3,5,1,1,2,0,6,0,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
85,43,9,0.1111,4,0,1,1,1,1,1,0,0,1,1,0,0,0,2,0,1,0,1,2,1,0,0,26,30,4,8,5,4,9,3,13,3,0,0,1,9,3,2,0,8,0,3,4,6,6,2,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
86,43,6,0.0,3,0,0,0,2,1,1,0,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,22,23,0,8,3,7,9,7,7,4,0,0,0,0,2,7,5,10,3,0,0,11,4,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
87,43,8,0.0,1,3,1,1,1,0,1,0,0,0,1,1,4,1,0,0,0,0,0,1,0,0,0,24,20,2,5,7,5,11,7,2,2,0,1,3,5,3,12,5,0,0,2,1,4,3,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
88,43,6,0.0,0,0,1,1,2,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,15,15,0,4,3,4,1,9,5,3,0,0,1,0,4,8,0,4,1,0,1,3,0,7,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
89,43,13,0.0,1,0,1,4,2,4,1,0,0,0,2,0,2,3,1,1,0,0,1,1,2,0,0,26,24,0,13,5,6,7,2,6,3,0,0,0,6,1,6,15,3,4,0,2,1,1,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
90,43,7,0.0,3,1,1,1,0,0,1,0,0,0,0,0,2,1,1,0,1,1,0,0,1,0,0,16,23,1,8,3,7,5,9,0,2,0,0,0,1,0,5,11,1,3,3,1,5,0,4,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
91,43,11,0.0909,1,1,3,3,2,1,0,0,1,0,0,1,1,3,0,1,0,0,3,1,0,0,0,21,19,0,3,5,8,9,6,1,1,0,4,0,0,7,3,5,4,1,1,0,5,2,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
92,43,15,0.0,1,2,2,1,2,4,3,0,0,2,0,1,2,3,1,1,0,0,3,1,1,0,0,27,32,0,5,8,5,10,7,14,15,0,0,7,4,14,4,9,6,5,1,0,9,1,4,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
93,43,3,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,11,18,1,1,2,4,10,3,1,3,0,0,0,1,12,6,0,2,0,0,1,0,2,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
94,43,16,0.0625,2,4,2,3,2,3,0,0,0,1,0,0,3,1,1,3,1,0,3,2,1,0,0,22,24,0,8,12,5,7,7,11,0,0,0,1,0,4,6,8,2,5,4,0,8,4,8,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
95,43,7,0.0,2,0,1,0,2,0,2,0,0,0,0,0,1,0,2,1,0,0,1,2,0,0,0,20,20,0,5,0,2,5,6,7,5,0,0,1,0,1,2,5,7,2,0,1,3,4,4,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
96,43,7,0.0,0,0,0,2,1,3,1,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,16,17,0,3,0,1,2,4,12,6,0,0,1,0,0,2,4,8,1,6,0,0,6,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
97,43,6,0.0,0,1,0,1,2,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,12,18,1,3,6,3,3,7,1,2,0,0,0,2,3,2,7,0,4,3,2,1,1,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
98,43,13,0.0714,3,2,2,1,4,0,2,0,0,0,2,1,3,3,1,0,0,1,0,1,2,0,0,29,29,0,4,11,4,8,11,5,7,0,0,0,9,4,5,8,1,0,6,3,2,4,8,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
99,43,4,0.0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,12,12,1,6,2,0,1,2,4,2,0,0,0,5,1,2,1,2,1,0,0,1,4,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
100,43,13,0.0,2,2,3,2,2,1,1,0,0,0,0,2,1,0,3,1,0,1,3,0,2,0,0,26,20,0,4,5,4,5,10,8,3,0,0,1,0,3,3,2,7,6,0,3,8,3,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
101,43,4,0.0,0,2,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,18,17,1,2,5,0,1,5,5,6,0,0,1,1,1,2,4,0,2,0,7,5,1,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
102,43,10,0.0,2,0,0,3,0,4,1,0,0,0,0,1,2,1,0,1,0,1,0,2,2,0,0,21,21,1,3,6,7,4,4,9,1,0,0,0,0,2,7,1,1,1,6,1,4,5,6,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
103,43,15,0.0,2,2,3,2,3,2,1,0,0,1,1,1,1,3,1,1,0,2,3,0,1,0,0,28,25,2,6,6,8,10,7,10,1,0,0,1,4,5,3,4,3,1,0,9,10,2,6,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
104,43,13,0.0,0,1,0,4,4,2,2,0,0,0,0,2,2,2,2,1,0,2,0,0,2,0,0,24,21,0,0,2,3,20,13,3,4,0,0,2,0,14,3,3,6,1,3,6,0,0,7,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
105,43,10,0.0,0,1,1,1,3,3,1,0,0,0,1,0,3,1,1,0,0,1,1,1,1,0,0,26,21,0,2,4,6,3,6,8,5,0,0,1,3,3,5,3,3,0,0,4,3,6,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
106,43,11,0.1818,2,2,1,1,1,2,2,0,0,2,1,0,3,0,1,0,1,1,1,0,1,0,0,19,17,1,7,2,4,3,10,3,2,0,0,7,4,0,10,0,1,0,3,2,2,0,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
107,43,11,0.0,2,2,1,4,1,0,1,0,0,0,0,3,0,3,1,1,0,1,0,2,0,0,0,19,24,0,7,8,2,13,6,1,5,0,0,0,1,12,4,8,8,5,0,1,0,3,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
108,43,10,0.0,1,1,4,2,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,2,0,0,0,26,37,2,7,5,8,5,5,20,9,0,0,0,3,20,2,10,3,1,5,8,5,2,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
109,43,5,0.0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,14,16,0,0,4,1,7,6,2,2,0,0,2,1,1,7,2,1,0,2,2,0,2,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
110,43,16,0.0,3,3,2,0,3,5,0,0,0,0,0,0,2,0,2,1,1,3,3,4,0,0,0,27,28,0,9,8,7,2,12,16,0,0,0,0,1,2,10,7,6,2,2,9,4,11,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
111,43,17,0.0,1,3,3,2,2,5,1,0,0,0,0,0,3,2,2,2,0,4,1,3,0,0,0,28,28,0,1,7,11,8,7,13,2,0,0,0,8,0,7,7,6,4,1,11,2,3,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
112,43,16,0.0,1,2,4,3,2,1,3,0,0,0,3,1,3,4,1,0,0,0,1,2,1,0,0,28,21,0,5,11,13,5,9,2,7,0,0,0,6,2,12,16,5,0,0,0,5,4,1,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
113,43,8,0.0,1,0,1,3,2,1,0,0,0,0,0,0,0,2,1,2,1,1,0,0,1,0,0,22,23,0,1,3,6,11,7,8,2,0,0,0,0,0,5,4,3,5,6,1,6,3,4,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
114,43,13,0.0769,3,1,2,0,5,0,2,0,0,0,1,0,1,4,0,1,1,2,1,1,0,1,0,24,21,0,9,5,8,1,9,0,5,0,1,0,2,5,3,6,0,3,3,4,4,1,4,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
115,43,9,0.0,0,2,4,1,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,4,0,0,0,18,25,0,12,7,7,2,3,1,3,0,0,0,7,0,7,2,1,2,0,6,0,10,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
116,43,9,0.0,2,2,2,2,1,0,0,0,1,0,0,0,3,0,1,0,0,1,1,0,2,0,0,21,20,0,11,5,11,9,3,4,1,0,3,0,0,2,10,2,3,1,1,3,6,5,8,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
117,43,11,0.0,1,4,1,0,2,2,1,0,0,0,0,0,0,3,1,0,0,2,2,2,1,0,0,28,26,0,12,10,7,5,10,6,4,0,0,0,0,3,5,12,2,5,0,9,12,3,2,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
118,43,8,0.0,0,1,0,2,1,3,1,0,0,0,0,1,0,1,2,0,0,0,1,1,1,1,0,15,13,0,0,2,2,8,4,7,5,0,0,0,1,1,1,6,5,0,0,2,7,1,1,3,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
119,43,13,0.0769,1,2,1,2,1,2,4,0,0,2,0,3,0,0,2,1,1,2,1,0,1,0,0,22,22,0,7,5,5,3,8,2,8,0,0,3,2,5,0,1,4,1,1,6,3,8,4,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
120,43,8,0.0,2,0,1,2,3,0,0,0,0,0,0,1,0,1,0,1,2,0,0,3,0,0,0,17,16,0,7,0,5,4,6,0,6,0,0,0,1,3,3,2,0,2,4,2,4,7,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
121,43,10,0.0,1,2,1,2,0,3,1,0,0,0,1,1,1,4,0,1,1,0,1,0,0,0,0,21,20,0,10,3,8,3,0,10,3,0,0,0,2,2,3,10,2,2,6,1,4,4,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
122,43,6,0.0,1,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,18,24,0,7,0,10,8,6,8,0,0,0,0,5,3,11,6,0,4,2,2,2,4,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
123,43,12,0.0833,5,1,1,0,3,1,1,0,0,1,2,1,0,0,2,1,0,1,3,1,0,0,0,17,12,0,9,1,1,0,5,1,10,0,0,1,3,7,0,2,6,1,0,1,3,1,1,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
124,43,8,0.0,0,1,2,0,2,2,1,0,0,0,0,0,0,2,2,0,0,1,1,0,2,0,0,20,23,3,1,6,11,0,10,3,7,0,0,0,8,1,4,13,5,1,0,1,2,0,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
125,43,9,0.0,1,0,2,0,3,3,0,0,0,0,0,1,1,1,3,1,1,0,0,0,1,0,0,18,21,0,6,2,5,0,4,13,4,0,0,0,0,4,8,2,10,1,1,0,2,2,4,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
126,43,4,0.0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,17,26,1,8,5,4,5,6,5,1,0,0,0,4,4,3,2,8,0,2,1,3,0,7,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
127,43,17,0.05884,2,2,1,3,2,4,3,0,2,0,1,3,1,3,2,0,1,0,0,4,0,0,0,27,17,0,5,9,5,4,8,13,3,0,6,0,1,11,1,5,9,2,2,1,1,7,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
128,43,12,0.0833,0,3,1,3,0,3,2,0,1,0,1,0,2,3,0,2,1,1,0,1,0,0,0,21,23,0,0,9,3,13,0,11,9,0,3,0,3,0,11,12,0,3,2,7,0,4,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
129,43,10,0.0,3,0,1,2,2,1,1,0,0,1,1,4,0,3,1,0,0,0,0,0,0,0,0,29,30,0,22,1,5,6,6,4,7,0,0,3,4,7,8,5,6,0,6,0,4,3,5,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
130,43,8,0.0,1,1,2,1,1,1,1,0,0,0,0,1,3,1,0,0,0,1,1,1,0,0,0,18,16,0,1,10,3,1,3,6,1,0,0,0,0,1,5,5,3,0,0,1,6,2,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
131,43,13,0.0,0,2,3,3,3,1,1,0,0,0,0,0,2,0,4,1,1,1,2,1,0,1,0,25,17,0,3,7,4,10,6,3,3,0,0,0,0,2,8,0,8,2,2,1,8,4,0,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
132,43,12,0.0,2,2,0,0,3,4,1,0,0,0,0,0,3,2,0,1,3,2,0,1,0,0,0,23,24,0,3,6,5,5,9,11,7,0,0,0,4,5,6,6,1,3,6,5,1,9,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
133,43,11,0.0,1,1,0,2,6,1,0,0,0,0,2,1,1,1,0,0,0,3,2,0,1,0,0,21,19,0,2,4,8,6,11,4,2,0,0,0,4,6,1,3,0,0,1,9,4,4,5,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
134,43,6,0.0,0,1,1,1,1,2,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,14,17,0,0,2,2,8,6,3,1,0,0,1,4,3,4,1,1,0,0,0,1,6,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
135,43,8,0.0,1,0,3,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,14,14,0,5,0,6,3,0,8,0,0,0,0,4,0,1,2,0,0,0,2,1,10,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
136,43,10,0.0,0,1,5,0,1,0,3,0,0,0,1,1,0,1,0,1,1,2,1,1,1,0,0,20,24,0,2,3,18,2,5,4,11,0,0,0,3,2,12,5,7,1,3,6,3,2,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
137,43,10,0.0,0,1,3,3,1,2,0,0,0,0,0,1,1,0,1,1,1,0,4,0,1,0,0,19,18,0,4,2,5,5,4,8,3,0,0,1,0,3,2,6,2,3,3,1,8,1,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
138,43,11,0.0,1,3,2,3,0,0,2,0,0,0,0,1,1,3,0,1,0,2,3,0,0,0,0,20,23,2,6,5,5,11,1,2,10,0,0,0,0,4,10,9,0,1,0,5,6,4,1,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
139,43,6,0.0,0,0,1,4,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,14,22,0,1,1,5,16,1,1,2,0,0,0,3,7,5,0,1,1,0,5,1,1,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
140,43,14,0.0,2,1,1,1,3,4,2,0,0,0,1,1,4,1,3,0,0,3,0,1,0,0,0,27,26,1,10,5,5,5,9,10,3,0,0,0,7,2,11,1,7,0,0,8,1,6,3,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
141,43,8,0.0,1,1,1,0,2,1,2,0,0,0,2,0,1,1,0,0,2,0,1,1,0,0,0,14,14,1,2,4,5,1,6,3,4,0,0,1,4,0,5,3,1,0,3,0,2,1,5,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
142,43,5,0.0,1,0,1,2,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,18,26,0,5,8,8,12,1,1,2,0,0,5,0,6,9,6,5,0,1,1,0,4,0,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
143,43,12,0.0,1,4,1,3,2,1,0,0,0,0,1,2,1,1,2,1,0,0,1,2,1,0,0,27,30,0,5,19,8,9,8,7,2,0,0,0,9,6,10,10,6,3,4,0,5,2,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
144,43,11,0.0909,1,2,0,4,2,2,0,0,0,1,1,0,2,0,1,0,0,1,1,2,2,0,0,17,21,0,2,7,0,13,12,8,0,0,0,1,2,0,12,2,8,0,0,2,2,8,5,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
145,43,16,0.0625,1,1,5,1,5,0,3,0,0,1,2,3,1,2,2,0,1,0,1,2,1,0,0,27,22,0,1,6,14,2,12,3,8,0,0,2,4,9,5,6,4,2,5,0,1,5,3,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
146,43,12,0.0833,2,0,3,2,3,2,0,0,0,1,0,1,0,2,0,0,1,0,2,3,2,0,0,28,30,0,2,3,17,8,8,21,2,0,0,4,2,18,1,8,0,0,5,0,5,12,6,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
147,43,15,0.0,2,2,2,1,5,2,1,0,0,0,0,3,1,0,2,0,3,2,1,0,2,0,1,18,11,0,4,5,6,3,8,2,1,0,0,1,1,5,3,0,4,0,6,3,1,0,4,0,1,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
148,43,13,0.0,1,1,1,3,2,3,2,0,0,0,0,0,1,3,3,0,0,2,1,2,1,0,0,25,28,1,9,4,10,7,5,6,6,0,0,0,4,3,6,3,6,0,2,5,3,9,6,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
149,43,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,13,17,0,1,3,1,6,7,1,5,0,0,0,0,3,3,6,5,4,1,0,0,0,2,0,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
150,43,6,0.1666,1,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,13,13,7,3,9,0,3,0,4,2,0,3,0,0,0,2,1,3,0,2,2,6,1,0,1,0,9849,1000,0,1234,1453,1472,1706,1632,1337,1032,0,93,246,609,772,1069,1310,895,621,555,784,1043,1140,640,80,9
