id,disposition
normal_K05113.01,0
normal_K05114.01,0
normal_K05115.01,0
normal_K05118.01,0
normal_K05120.01,0
normal_K05121.01,0
normal_K05122.01,0
normal_K05123.01,0
normal_K05125.01,0
normal_K05128.01,0
normal_K05129.01,0
normal_K05131.01,0
normal_K05132.01,0
normal_K05133.01,0
normal_K05136.01,0
normal_K05137.01,0
normal_K05138.01,0
normal_K05139.01,0
normal_K05140.01,0
normal_K05141.01,0
normal_K05143.01,0
normal_K05144.01,0
normal_K05145.01,0
normal_K05146.01,0
normal_K05147.01,0
normal_K05148.01,0
normal_K05150.01,0
normal_K05151.01,0
normal_K05152.01,0
normal_K05153.01,0
normal_K05154.01,0
normal_K05157.01,0
normal_K05159.01,0
normal_K05161.01,0
normal_K05163.01,0
normal_K05166.01,0
normal_K05167.01,0
normal_K05168.01,0
normal_K05171.01,0
normal_K05172.01,0
normal_K05173.01,0
normal_K05175.01,0
normal_K05177.01,0
normal_K05178.01,1
normal_K05179.01,0
normal_K05180.01,0
normal_K05182.01,0
normal_K05183.01,0
normal_K05184.01,0
normal_K05185.01,0
normal_K05186.01,0
normal_K05187.01,0
normal_K05189.01,0
normal_K05190.01,0
normal_K05191.01,0
normal_K05193.01,0
normal_K05194.01,0
normal_K05195.01,0
normal_K05197.01,0
normal_K05198.01,0
normal_K05199.01,0
normal_K05200.01,0
normal_K05201.01,0
normal_K05203.01,0
normal_K05204.01,0
normal_K05206.01,0
normal_K05208.01,0
normal_K05209.01,0
normal_K05210.01,0
normal_K05212.01,0
normal_K05214.01,0
normal_K05215.01,0
normal_K05217.01,0
normal_K05218.01,0
normal_K05220.01,0
normal_K05221.01,0
normal_K05225.01,0
normal_K05232.01,0
normal_K05233.01,0
normal_K05234.01,0
normal_K05235.01,0
normal_K05238.01,0
normal_K05239.01,0
normal_K05240.01,0
normal_K05241.01,0
normal_K05242.01,0
normal_K05243.01,0
normal_K05244.01,0
normal_K05245.01,1
normal_K05246.01,0
normal_K05250.01,0
normal_K05251.01,0
normal_K05252.01,0
normal_K05253.01,0
normal_K05255.01,0
normal_K05256.01,0
normal_K05257.01,0
normal_K05258.01,0
normal_K05259.01,0
normal_K05260.01,0
normal_K05261.01,0
normal_K05263.01,0
normal_K05265.01,0
normal_K05270.01,0
normal_K05270.02,0
normal_K05271.01,0
normal_K05272.01,0
normal_K05273.01,0
normal_K05277.01,0
normal_K05280.01,0
normal_K05282.01,0
normal_K05285.01,0
normal_K05286.01,0
normal_K05292.01,0
normal_K05293.01,0
normal_K05294.01,0
normal_K05295.01,0
normal_K05296.01,0
normal_K05298.01,0
normal_K05299.01,0
normal_K05301.01,0
normal_K05302.01,0
normal_K05303.01,0
normal_K05304.01,0
normal_K05305.01,0
normal_K05306.01,0
normal_K05307.01,0
normal_K05309.01,0
normal_K05311.01,0
normal_K05312.01,0
normal_K05313.01,0
normal_K05314.01,0
normal_K05315.01,0
normal_K05316.01,0
normal_K05317.01,0
normal_K05318.01,0
normal_K05319.01,0
normal_K05323.01,0
normal_K05325.01,0
normal_K05326.01,0
normal_K05328.01,0
normal_K05330.01,0
normal_K05334.01,0
normal_K05335.01,0
normal_K05338.01,0
normal_K05339.01,0
normal_K05340.01,0
normal_K05342.01,0
normal_K05343.01,0
normal_K05345.01,0
normal_K05346.01,0
normal_K05347.01,0
normal_K05348.01,0
normal_K05349.01,0
normal_K05350.01,0
normal_K05351.01,0
normal_K05353.01,0
normal_K05354.01,0
normal_K05355.01,0
normal_K05356.01,0
normal_K05357.01,0
normal_K05361.01,0
normal_K05362.01,0
normal_K05363.01,0
normal_K05364.01,0
normal_K05366.01,0
normal_K05368.01,0
normal_K05370.01,0
normal_K05374.01,0
normal_K05376.01,0
normal_K05377.01,0
normal_K05378.01,0
normal_K05381.01,0
normal_K05382.01,0
normal_K05383.01,0
normal_K05386.01,0
normal_K05391.01,0
normal_K05392.01,0
normal_K05394.01,0
normal_K05395.01,0
normal_K05396.01,0
normal_K05397.01,0
normal_K05397.02,0
normal_K05399.01,0
normal_K05400.01,0
normal_K05401.01,0
normal_K05402.01,0
normal_K05403.01,0
normal_K05404.01,0
normal_K05405.01,0
normal_K05409.01,0
normal_K05412.01,0
normal_K05414.01,0
normal_K05415.01,0
normal_K05416.01,1
normal_K05417.01,0
normal_K05419.01,0
normal_K05420.01,0
normal_K05421.01,0
normal_K05424.01,0
normal_K05427.01,0
normal_K05428.01,0
normal_K05429.01,0
normal_K05430.01,0
normal_K05432.01,0
normal_K05436.01,0
normal_K05438.01,0
normal_K05439.01,0
normal_K05441.01,0
normal_K05442.01,0
normal_K05443.01,0
normal_K05444.01,0
normal_K05445.01,0
normal_K05447.01,0
normal_K05447.02,1
normal_K05448.01,0
normal_K05449.01,0
normal_K05449.02,0
normal_K05450.01,0
normal_K05452.01,0
normal_K05453.01,0
normal_K05454.01,1
normal_K05456.01,0
normal_K05460.01,0
normal_K05462.01,0
normal_K05463.01,0
normal_K05464.01,0
normal_K05465.01,0
normal_K05466.01,1
normal_K05469.01,0
normal_K05471.01,0
normal_K05475.01,1
normal_K05477.01,0
normal_K05478.01,0
normal_K05481.01,0
normal_K05483.01,0
normal_K05484.01,0
normal_K05488.01,0
normal_K05489.01,0
normal_K05490.01,0
normal_K05491.01,0
normal_K05492.01,0
normal_K05493.01,0
normal_K05494.01,0
normal_K05495.01,0
normal_K05496.01,0
normal_K05498.01,0
normal_K05501.01,0
normal_K05503.01,0
normal_K05504.01,0
normal_K05505.01,0
normal_K05507.01,0
normal_K05508.01,0
normal_K05510.01,0
normal_K05513.01,0
normal_K05516.01,0
normal_K05519.01,0
normal_K05520.01,0
normal_K05521.01,0
normal_K05522.01,0
normal_K05523.01,0
normal_K05524.01,0
normal_K05525.01,0
normal_K05526.01,0
normal_K05527.01,0
normal_K05529.01,0
normal_K05530.01,0
normal_K05531.01,0
normal_K05534.01,0
normal_K05535.01,0
normal_K05537.01,0
normal_K05538.01,0
normal_K05540.01,0
normal_K05542.01,0
normal_K05543.01,0
normal_K05544.01,0
normal_K05548.01,0
normal_K05549.01,0
normal_K05551.01,0
normal_K05555.01,0
normal_K05557.01,0
normal_K05558.01,0
normal_K05559.01,0
normal_K05560.01,0
normal_K05561.01,0
normal_K05562.01,0
normal_K05564.01,0
normal_K05565.01,0
normal_K05567.01,0
normal_K05568.01,1
normal_K05569.01,0
normal_K05571.01,0
normal_K05573.01,0
normal_K05575.01,0
normal_K05576.01,0
normal_K05581.01,1
normal_K05582.01,0
normal_K05584.01,0
normal_K05586.01,0
normal_K05587.01,0
normal_K05589.01,0
normal_K05590.01,0
normal_K05593.01,0
normal_K05594.01,0
normal_K05595.01,0
normal_K05596.01,0
normal_K05599.01,0
normal_K05601.01,0
normal_K05606.01,0
normal_K05607.01,0
normal_K05611.01,0
normal_K05614.01,0
normal_K05615.01,0
normal_K05617.01,0
normal_K05619.01,0
normal_K05620.01,0
normal_K05621.01,0
normal_K05622.01,1
normal_K05623.01,0
normal_K05624.01,0
normal_K05627.01,0
normal_K05630.01,0
normal_K05631.01,0
normal_K05634.01,0
normal_K05636.01,0
normal_K05637.01,0
normal_K05641.01,0
normal_K05646.01,0
normal_K05647.01,0
normal_K05648.01,0
normal_K05650.01,0
normal_K05655.01,0
normal_K05658.01,0
normal_K05659.01,0
normal_K05661.01,0
normal_K05662.01,0
normal_K05664.01,0
normal_K05667.01,0
normal_K05668.01,0
normal_K05669.01,0
normal_K05670.01,0
normal_K05672.01,0
normal_K05673.01,0
normal_K05674.01,0
normal_K05675.01,0
normal_K05676.01,0
normal_K05678.01,0
normal_K05679.01,0
normal_K05683.01,0
normal_K05686.01,0
normal_K05687.01,0
normal_K05691.01,0
normal_K05693.01,0
normal_K05695.01,0
normal_K05696.01,0
normal_K05697.01,0
normal_K05699.01,0
normal_K05700.01,0
normal_K05701.01,0
normal_K05703.01,0
normal_K05705.01,0
normal_K05706.01,1
normal_K05708.01,0
normal_K05709.01,0
normal_K05710.01,0
normal_K05711.01,0
normal_K05713.01,0
normal_K05714.01,0
normal_K05716.01,0
normal_K05717.01,0
normal_K05720.01,0
normal_K05721.01,0
normal_K05722.01,0
normal_K05723.01,0
normal_K05724.01,0
normal_K05726.01,0
normal_K05728.01,0
normal_K05729.01,0
normal_K05730.01,0
normal_K05731.01,0
normal_K05733.01,0
normal_K05734.01,0
normal_K05735.01,0
normal_K05738.01,0
normal_K05739.01,0
normal_K05742.01,0
normal_K05743.01,0
normal_K05744.01,0
normal_K05746.01,0
normal_K05750.01,0
normal_K05751.01,0
normal_K05752.01,0
normal_K05753.01,0
normal_K05754.01,0
normal_K05756.01,0
normal_K05757.01,0
normal_K05760.01,0
normal_K05763.01,0
normal_K05765.01,0
normal_K05766.01,0
normal_K05767.01,0
normal_K05768.01,0
normal_K05770.01,0
normal_K05771.01,0
normal_K05773.01,0
normal_K05774.01,0
normal_K05777.01,0
normal_K05778.01,0
normal_K05779.01,0
normal_K05780.01,0
normal_K05781.01,0
normal_K05783.01,0
normal_K05784.01,0
normal_K05786.01,0
normal_K05788.01,0
normal_K05791.01,0
normal_K05792.01,0
normal_K05793.01,0
normal_K05797.01,0
normal_K05801.02,0
normal_K05802.01,0
normal_K05803.01,0
normal_K05804.01,0
normal_K05808.01,0
normal_K05809.01,0
normal_K05811.01,0
normal_K05813.01,0
normal_K05814.01,0
normal_K05818.01,0
normal_K05820.01,0
normal_K05823.01,0
normal_K05824.01,0
normal_K05827.01,1
normal_K05828.01,0
normal_K05832.01,0
normal_K05838.01,0
normal_K05840.01,0
normal_K05841.01,0
normal_K05843.01,0
normal_K05844.01,0
normal_K05856.01,1
normal_K05858.01,0
normal_K05861.01,0
normal_K05862.01,0
normal_K05865.01,0
normal_K05875.01,1
normal_K05880.01,0
normal_K05884.01,0
normal_K05887.01,0
normal_K05894.01,0
normal_K05900.02,0
normal_K05904.01,0
normal_K05906.01,0
normal_K05908.01,0
normal_K05914.01,0
normal_K05920.01,0
normal_K05927.01,0
normal_K05944.01,0
normal_K05947.01,0
normal_K05957.01,0
normal_K05958.01,0
normal_K05962.01,0
normal_K05963.01,0
normal_K05969.01,0
normal_K05970.01,0
normal_K05975.01,0
normal_K05976.01,0
normal_K05980.01,0
normal_K05981.01,0
normal_K05982.01,0
normal_K05983.01,0
normal_K05984.01,0
normal_K05985.01,0
normal_K05986.01,0
normal_K05988.01,0
normal_K05989.01,0
normal_K05990.01,0
normal_K05991.01,0
normal_K05992.01,0
normal_K05993.01,0
normal_K05994.01,0
normal_K05995.01,0
normal_K05996.01,0
normal_K05997.01,0
normal_K05998.01,0
normal_K05999.01,0
normal_K06000.01,0
normal_K06001.01,0
normal_K06002.01,0
normal_K06003.01,0
normal_K06004.01,0
normal_K06005.01,0
normal_K06006.01,0
normal_K06007.01,0
normal_K06008.01,0
normal_K06009.01,0
normal_K06010.01,0
normal_K06011.01,0
normal_K06012.01,0
normal_K06013.01,0
normal_K06014.01,0
normal_K06015.01,0
normal_K06016.01,0
normal_K06017.01,0
normal_K06018.01,0
normal_K06019.01,0
normal_K06020.01,0
normal_K06021.01,0
normal_K06022.01,0
normal_K06023.01,0
normal_K06024.01,0
normal_K06025.01,0
normal_K06026.01,0
normal_K06027.01,0
normal_K06028.01,0
normal_K06029.01,0
normal_K06030.01,0
normal_K06031.01,0
normal_K06032.01,0
normal_K06033.01,0
normal_K06034.01,0
normal_K06035.01,0
normal_K06036.01,0
normal_K06037.01,0
normal_K06038.01,0
normal_K06039.01,0
normal_K06040.01,0
normal_K06041.01,0
normal_K06042.01,0
normal_K06043.01,0
normal_K06044.01,0
normal_K06045.01,0
normal_K06046.01,0
normal_K06047.01,0
normal_K06048.01,0
normal_K06048.02,0
normal_K06049.01,0
normal_K06050.01,0
normal_K06051.01,0
normal_K06052.01,0
normal_K06053.01,0
normal_K06054.01,0
normal_K06055.01,0
normal_K06056.01,0
normal_K06057.01,0
normal_K06058.01,0
normal_K06059.01,0
normal_K06060.01,0
normal_K06061.01,0
normal_K06062.01,0
normal_K06063.01,0
normal_K06064.01,0
normal_K06064.02,0
normal_K06065.01,0
normal_K06065.02,0
normal_K06066.01,0
normal_K06067.01,0
normal_K06069.01,0
normal_K06070.01,0
normal_K06071.01,0
normal_K06072.01,0
normal_K06073.01,0
normal_K06074.01,0
normal_K06075.01,0
normal_K06076.01,0
normal_K06077.01,0
normal_K06078.01,0
normal_K06079.01,0
normal_K06080.01,0
normal_K06081.01,0
normal_K06082.01,0
normal_K06083.01,0
normal_K06084.01,0
normal_K06086.01,0
normal_K06087.01,0
normal_K06088.01,0
normal_K06089.01,0
normal_K06090.01,0
normal_K06091.01,0
normal_K06092.01,0
normal_K06094.01,0
normal_K06095.01,0
normal_K06096.01,0
normal_K06098.01,0
normal_K06099.01,0
normal_K06099.02,0
normal_K06100.01,0
normal_K06101.01,0
normal_K06104.01,0
normal_K06104.02,0
normal_K06105.01,0
normal_K06106.01,0
normal_K06107.01,0
normal_K06109.01,0
normal_K06109.02,0
normal_K06110.01,0
normal_K06112.01,0
normal_K06113.01,0
normal_K06114.01,0
normal_K06116.01,0
normal_K06117.01,0
normal_K06119.01,0
normal_K06121.01,0
normal_K06122.01,0
normal_K06123.01,0
normal_K06124.01,0
normal_K06125.01,0
normal_K06126.01,0
normal_K06128.01,0
normal_K06129.01,0
normal_K06131.01,0
normal_K06131.02,0
normal_K06132.02,1
normal_K06133.01,0
normal_K06134.01,0
normal_K06135.01,0
normal_K06136.01,0
normal_K06137.02,0
normal_K06138.01,0
normal_K06139.01,0
normal_K06140.01,0
normal_K06143.01,0
normal_K06143.02,0
normal_K06144.01,0
normal_K06145.01,1
normal_K06145.02,1
normal_K06146.01,0
normal_K06147.01,0
normal_K06148.01,0
normal_K06149.01,0
normal_K06152.01,0
normal_K06153.01,0
normal_K06154.01,0
normal_K06155.01,0
normal_K06156.01,0
normal_K06157.01,0
normal_K06158.01,0
normal_K06158.02,0
normal_K06159.01,0
normal_K06160.01,0
normal_K06161.01,0
normal_K06162.01,0
normal_K06163.01,0
normal_K06164.02,0
normal_K06165.01,0
normal_K06165.02,0
normal_K06166.01,1
normal_K06166.02,1
normal_K06167.01,0
normal_K06168.03,0
normal_K06169.01,0
normal_K06170.01,0
normal_K06171.01,0
normal_K06174.01,0
normal_K06175.01,0
normal_K06177.01,0
normal_K06181.01,0
normal_K06183.01,0
normal_K06184.01,0
normal_K06185.01,0
normal_K06186.01,1
normal_K06187.01,0
normal_K06189.01,0
normal_K06190.01,0
normal_K06192.01,0
normal_K06193.01,0
normal_K06194.02,0
normal_K06196.01,0
normal_K06197.01,0
normal_K06198.01,0
normal_K06199.01,0
normal_K06200.01,0
normal_K06201.01,0
normal_K06203.01,0
normal_K06204.01,0
normal_K06205.01,0
normal_K06206.01,0
normal_K06207.01,0
normal_K06208.01,0
normal_K06211.01,0
normal_K06212.01,0
normal_K06213.01,0
normal_K06214.01,0
normal_K06215.01,0
normal_K06218.01,0
normal_K06219.01,0
normal_K06220.01,0
normal_K06221.01,0
normal_K06222.01,0
normal_K06223.01,0
normal_K06224.02,0
normal_K06225.01,0
normal_K06226.01,0
normal_K06227.01,0
normal_K06228.01,1
normal_K06229.01,0
normal_K06230.01,0
normal_K06231.01,0
normal_K06232.01,0
normal_K06233.01,1
normal_K06234.01,0
normal_K06235.01,0
normal_K06236.01,0
normal_K06236.02,0
normal_K06237.01,0
normal_K06240.01,0
normal_K06241.01,0
normal_K06243.01,0
normal_K06244.01,0
normal_K06245.03,0
normal_K06247.01,0
normal_K06248.01,0
normal_K06249.01,0
normal_K06250.01,0
normal_K06251.01,0
normal_K06252.01,0
normal_K06254.01,0
normal_K06255.01,0
normal_K06257.01,0
normal_K06258.01,0
normal_K06260.01,0
normal_K06261.01,0
normal_K06264.01,0
normal_K06265.01,0
normal_K06266.01,0
normal_K06273.01,0
normal_K06275.01,0
normal_K06277.01,0
normal_K06280.01,0
normal_K06281.01,0
normal_K06282.01,0
normal_K06283.01,0
normal_K06284.01,0
normal_K06285.01,0
normal_K06286.01,0
normal_K06287.01,0
normal_K06288.01,0
normal_K06289.01,0
normal_K06290.01,0
normal_K06292.01,0
normal_K06294.01,0
normal_K06295.01,0
normal_K06296.01,0
normal_K06297.01,0
normal_K06298.01,0
normal_K06300.01,0
normal_K06302.01,0
normal_K06303.01,0
normal_K06304.01,0
normal_K06305.01,0
normal_K06306.01,0
normal_K06307.01,0
normal_K06308.01,0
normal_K06309.01,0
normal_K06310.01,0
normal_K06311.01,0
normal_K06312.01,0
normal_K06313.01,0
normal_K06314.01,0
normal_K06316.01,0
normal_K06317.01,0
normal_K06319.01,0
normal_K06321.01,0
normal_K06322.01,0
normal_K06323.01,0
normal_K06324.01,0
normal_K06325.01,0
normal_K06326.01,0
normal_K06327.01,0
normal_K06328.01,0
normal_K06334.01,0
normal_K06335.01,0
normal_K06336.01,0
normal_K06337.01,0
normal_K06338.01,0
normal_K06344.01,0
normal_K06345.01,0
normal_K06346.01,0
normal_K06347.01,0
normal_K06348.01,0
normal_K06349.01,0
normal_K06350.01,0
normal_K06351.01,0
normal_K06354.01,0
normal_K06356.01,0
normal_K06357.01,0
normal_K06359.01,0
normal_K06360.01,0
normal_K06361.01,0
normal_K06362.01,0
normal_K06363.01,0
normal_K06364.01,0
normal_K06365.01,0
normal_K06366.01,0
normal_K06367.01,0
normal_K06369.01,0
normal_K06370.01,0
normal_K06371.01,0
normal_K06373.01,0
normal_K06374.01,0
normal_K06376.01,0
normal_K06377.01,0
normal_K06378.01,0
normal_K06379.01,0
normal_K06380.01,0
normal_K06381.01,0
normal_K06382.01,0
normal_K06383.01,0
normal_K06385.01,0
normal_K06386.01,0
normal_K06387.01,0
normal_K06388.01,0
normal_K06389.01,0
normal_K06390.01,0
normal_K06391.01,0
normal_K06392.01,0
normal_K06393.01,0
normal_K06394.01,0
normal_K06395.01,0
normal_K06396.01,0
normal_K06397.01,0
normal_K06398.01,0
normal_K06400.01,0
normal_K06402.01,0
normal_K06403.01,0
normal_K06404.01,0
normal_K06405.01,0
normal_K06406.01,0
normal_K06407.01,0
normal_K06408.01,0
normal_K06410.01,0
normal_K06411.01,0
normal_K06412.01,0
normal_K06413.01,0
normal_K06414.01,0
normal_K06415.01,0
normal_K06416.01,0
normal_K06417.01,0
normal_K06418.01,0
normal_K06419.01,0
normal_K06420.01,0
normal_K06421.01,0
normal_K06422.01,0
normal_K06423.01,0
normal_K06424.01,0
normal_K06426.01,0
normal_K06427.01,0
normal_K06428.01,0
normal_K06429.01,0
normal_K06430.01,0
normal_K06431.01,0
normal_K06432.01,0
normal_K06433.01,0
normal_K06434.01,0
normal_K06435.01,0
normal_K06436.01,0
normal_K06437.01,0
normal_K06438.01,0
normal_K06439.01,0
normal_K06441.01,0
normal_K06442.01,0
normal_K06443.01,0
normal_K06444.01,0
normal_K06445.01,0
normal_K06446.01,0
normal_K06447.01,0
normal_K06448.01,0
normal_K06451.01,0
normal_K06452.01,0
normal_K06453.01,0
normal_K06455.01,0
normal_K06456.01,0
normal_K06457.01,0
normal_K06458.01,0
normal_K06459.01,0
normal_K06460.01,0
normal_K06461.01,0
normal_K06462.01,0
normal_K06463.01,0
normal_K06464.01,0
normal_K06464.02,0
normal_K06465.01,0
normal_K06466.01,0
normal_K06467.01,0
normal_K06468.01,0
normal_K06469.01,0
normal_K06470.01,0
normal_K06471.01,0
normal_K06472.01,0
normal_K06473.01,0
normal_K06474.01,0
normal_K06476.01,0
normal_K06477.01,0
normal_K06478.01,0
normal_K06479.01,0
normal_K06480.01,0
normal_K06481.01,0
normal_K06482.01,0
normal_K06483.01,0
normal_K06485.01,0
normal_K06486.01,0
normal_K06487.01,0
normal_K06488.01,0
normal_K06490.01,0
normal_K06491.01,0
normal_K06492.01,0
normal_K06496.01,0
normal_K06499.01,0
normal_K06500.01,0
normal_K06501.01,0
normal_K06502.01,0
normal_K06503.01,0
normal_K06503.02,0
normal_K06504.01,0
normal_K06505.01,0
normal_K06506.01,0
normal_K06507.01,0
normal_K06508.01,0
normal_K06509.01,0
normal_K06510.01,0
normal_K06512.01,0
normal_K06514.01,0
normal_K06515.01,0
normal_K06517.01,0
normal_K06518.01,0
normal_K06519.01,0
normal_K06520.01,0
normal_K06521.01,0
normal_K06523.01,0
normal_K06524.01,0
normal_K06525.01,0
normal_K06527.01,0
normal_K06528.01,0
normal_K06529.01,0
normal_K06530.01,0
normal_K06531.01,0
normal_K06533.01,0
normal_K06534.01,0
normal_K06535.01,0
normal_K06536.01,0
normal_K06537.01,0
normal_K06539.01,0
normal_K06540.01,0
normal_K06541.01,0
normal_K06541.02,0
normal_K06543.01,0
normal_K06544.01,0
normal_K06545.01,0
normal_K06547.01,0
normal_K06548.01,0
normal_K06549.01,0
normal_K06550.01,0
normal_K06551.01,0
normal_K06552.01,0
normal_K06553.01,0
normal_K06554.01,0
normal_K06555.01,0
normal_K06556.01,0
normal_K06560.01,0
normal_K06563.01,0
normal_K06564.01,0
normal_K06565.01,0
normal_K06566.01,0
normal_K06567.01,0
normal_K06569.01,0
normal_K06571.01,0
normal_K06572.01,0
normal_K06573.01,0
normal_K06574.01,0
normal_K06575.01,0
normal_K06576.01,0
normal_K06577.01,0
normal_K06578.01,0
normal_K06580.01,0
normal_K06581.01,0
normal_K06583.01,0
normal_K06584.01,0
normal_K06585.01,0
normal_K06586.01,0
normal_K06587.01,0
normal_K06589.01,0
normal_K06590.01,0
normal_K06591.01,0
normal_K06592.01,0
normal_K06593.01,0
normal_K06594.01,0
normal_K06595.01,0
normal_K06596.01,0
normal_K06597.01,0
normal_K06602.01,0
normal_K06603.01,0
normal_K06604.01,0
normal_K06606.01,0
normal_K06607.01,0
normal_K06608.01,0
normal_K06609.01,0
normal_K06611.01,0
normal_K06612.01,0
normal_K06612.02,0
normal_K06613.01,0
normal_K06614.01,0
normal_K06615.01,0
normal_K06616.01,0
normal_K06619.01,0
normal_K06620.01,0
normal_K06621.01,0
normal_K06622.01,0
normal_K06623.01,0
normal_K06624.01,0
normal_K06625.01,0
normal_K06626.01,0
normal_K06627.01,0
normal_K06628.01,0
normal_K06629.01,0
normal_K06630.01,0
normal_K06632.01,0
normal_K06633.01,0
normal_K06634.01,0
normal_K06636.01,0
normal_K06637.01,0
normal_K06639.01,0
normal_K06640.01,0
normal_K06642.01,0
normal_K06643.01,0
normal_K06644.01,0
normal_K06645.01,0
normal_K06647.01,0
normal_K06648.01,0
normal_K06649.01,0
normal_K06650.01,0
normal_K06651.01,0
normal_K06652.01,0
normal_K06654.01,0
normal_K06655.01,0
normal_K06656.01,0
normal_K06658.01,0
normal_K06659.01,0
normal_K06660.01,0
normal_K06661.01,0
normal_K06662.01,0
normal_K06663.01,0
normal_K06665.01,0
normal_K06668.01,0
normal_K06669.01,0
normal_K06670.01,0
normal_K06671.01,0
normal_K06673.01,0
normal_K06674.01,0
normal_K06675.01,0
normal_K06677.01,0
normal_K06678.01,0
normal_K06679.01,0
normal_K06681.01,0
normal_K06682.01,0
normal_K06683.01,0
normal_K06684.01,0
normal_K06685.01,0
normal_K06686.01,0
normal_K06688.01,0
normal_K06690.01,0
normal_K06691.01,0
normal_K06692.01,0
normal_K06693.01,0
normal_K06694.01,0
normal_K06695.01,0
normal_K06696.01,0
normal_K06699.01,0
normal_K06700.01,0
normal_K06701.01,0
normal_K06702.01,0
normal_K06703.01,0
normal_K06704.01,0
normal_K06706.01,0
normal_K06707.02,0
normal_K06708.01,0
normal_K06709.01,0
normal_K06710.01,0
normal_K06711.01,0
normal_K06712.01,0
normal_K06713.01,0
normal_K06714.01,0
normal_K06715.01,0
normal_K06716.01,0
normal_K06717.01,0
normal_K06718.01,0
normal_K06719.01,0
normal_K06720.01,0
normal_K06721.01,0
normal_K06722.01,0
normal_K06723.01,0
normal_K06724.01,0
normal_K06725.01,0
normal_K06726.01,0
normal_K06727.01,0
normal_K06728.01,0
normal_K06729.01,0
normal_K06730.01,0
normal_K06732.01,0
normal_K06735.01,0
normal_K06736.01,0
normal_K06737.01,0
normal_K06738.01,0
normal_K06740.01,0
normal_K06741.01,0
normal_K06742.01,0
normal_K06743.01,0
normal_K06744.01,0
normal_K06747.01,0
normal_K06748.01,0
normal_K06749.01,0
normal_K06751.02,0
normal_K06754.01,0
normal_K06755.01,0
normal_K06756.01,0
normal_K06757.01,0
normal_K06758.01,0
normal_K06760.01,0
normal_K06761.01,0
normal_K06764.01,0
normal_K06765.02,0
normal_K06766.01,0
normal_K06767.01,0
normal_K06768.01,0
normal_K06769.01,0
normal_K06770.01,0
normal_K06771.01,0
normal_K06772.01,0
normal_K06773.01,0
normal_K06775.01,0
normal_K06778.01,0
normal_K06779.01,0
normal_K06780.01,0
normal_K06782.01,0
normal_K06784.01,0
normal_K06785.01,0
normal_K06787.01,0
normal_K06788.01,0
normal_K06789.01,0
normal_K06790.01,0
normal_K06791.01,0
normal_K06792.01,0
normal_K06794.01,0
normal_K06795.01,0
normal_K06796.01,0
normal_K06797.01,0
normal_K06799.01,0
normal_K06800.01,0
normal_K06801.01,0
normal_K06802.01,0
normal_K06803.01,0
normal_K06804.01,0
normal_K06805.01,0
normal_K06806.01,0
normal_K06807.01,0
normal_K06808.01,0
normal_K06809.01,0
normal_K06810.01,0
normal_K06811.01,0
normal_K06812.01,0
normal_K06813.01,0
normal_K06814.01,0
normal_K06815.01,0
normal_K06816.01,0
normal_K06817.01,0
normal_K06818.01,0
normal_K06820.01,0
normal_K06821.01,0
normal_K06822.01,0
normal_K06823.01,0
normal_K06824.01,0
normal_K06825.01,0
normal_K06826.01,0
normal_K06827.01,0
normal_K06828.01,0
normal_K06829.01,0
normal_K06830.01,0
normal_K06831.01,0
normal_K06832.01,0
normal_K06833.01,0
normal_K06834.01,0
normal_K06836.01,0
normal_K06837.01,0
normal_K06838.01,0
normal_K06839.01,0
normal_K06840.01,0
normal_K06841.01,0
normal_K06842.01,0
normal_K06843.01,0
normal_K06844.01,0
normal_K06845.01,0
normal_K06846.01,0
normal_K06847.01,0
normal_K06848.01,0
normal_K06850.01,0
normal_K06851.01,0
normal_K06852.01,0
normal_K06853.01,0
normal_K06854.01,0
normal_K06855.01,0
normal_K06856.01,0
normal_K06857.01,0
normal_K06858.01,0
normal_K06859.01,0
normal_K06861.01,0
normal_K06863.01,1
normal_K06864.01,0
normal_K06865.01,0
normal_K06866.01,0
normal_K06867.01,0
normal_K06868.01,0
normal_K06869.01,0
normal_K06870.01,0
normal_K06871.01,0
normal_K06873.01,0
normal_K06874.01,0
normal_K06875.01,0
normal_K06876.01,0
normal_K06877.01,0
normal_K06879.01,0
normal_K06880.01,0
normal_K06881.01,0
normal_K06883.01,0
normal_K06885.01,0
normal_K06886.01,0
normal_K06887.01,0
normal_K06888.01,0
normal_K06891.01,0
normal_K06893.01,0
normal_K06894.01,0
normal_K06895.01,0
normal_K06896.01,0
normal_K06897.01,0
normal_K06898.01,0
normal_K06899.01,0
normal_K06900.01,0
normal_K06901.01,0
normal_K06902.01,0
normal_K06903.01,0
normal_K06905.01,0
normal_K06906.01,0
normal_K06908.01,0
normal_K06909.01,0
normal_K06910.01,0
normal_K06911.01,0
normal_K06912.01,0
normal_K06913.01,0
normal_K06914.01,0
normal_K06915.01,0
normal_K06916.01,0
normal_K06917.01,0
normal_K06920.01,0
normal_K06922.01,0
normal_K06923.01,0
normal_K06924.01,0
normal_K06926.01,0
normal_K06927.01,0
normal_K06928.01,0
normal_K06929.01,0
normal_K06930.01,0
normal_K06932.01,0
normal_K06933.01,0
normal_K06935.01,0
normal_K06936.01,0
normal_K06937.01,0
normal_K06938.01,0
normal_K06939.01,0
normal_K06940.01,0
normal_K06941.01,0
normal_K06942.01,0
normal_K06943.01,0
normal_K06944.01,0
normal_K06945.01,0
